,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi
2016-09-17 07:00:00,24.8,315,17,11.340178571428568
2016-09-17 10:00:00,30.8,320,13,11.340178571428568
2016-09-17 13:00:00,35.4,310,7,11.340178571428568
2016-09-17 16:00:00,33.0,235,7,11.340178571428568
2016-09-17 19:00:00,27.8,280,8,11.340178571428568
2016-09-17 22:00:00,26.7,310,9,11.340178571428568
2016-09-18 01:00:00,25.3,325,11,18.533333333333335
2016-09-18 04:00:00,24.6,325,10,18.533333333333335
2016-09-18 07:00:00,25.2,315,8,18.533333333333335
2016-09-18 10:00:00,31.1,325,10,18.533333333333335
2016-09-18 13:00:00,34.1,320,12,18.533333333333335
2016-09-18 16:00:00,34.9,305,7,30.7
2016-09-18 19:00:00,28.8,290,8,14.833333333333334
2016-09-18 22:00:00,27.9,315,10,10.066666666666668
2016-09-19 01:00:00,26.4,340,11,10.066666666666666
2016-09-19 04:00:00,25.6,355,10,14.166666666666666
2016-09-19 07:00:00,26.1,35,10,13.766666666666666
2016-09-19 10:00:00,30.7,45,11,12.433333333333335
2016-09-19 13:00:00,33.8,10,6,10.533333333333331
2016-09-19 16:00:00,34.0,45,5,9.3
2016-09-19 19:00:00,28.7,85,3,15.166666666666666
2016-09-19 22:00:00,28.2,85,0,12.166666666666666
2016-09-20 01:00:00,27.1,15,2,8.8
2016-09-20 04:00:00,26.2,30,5,11.0
2016-09-20 07:00:00,26.6,0,6,11.966666666666669
2016-09-20 10:00:00,30.5,50,10,10.35
2016-09-20 13:00:00,29.6,45,10,10.2
2016-09-20 16:00:00,30.0,15,7,9.7
2016-09-20 19:00:00,27.1,45,9,10.133333333333333
2016-09-20 22:00:00,26.6,25,8,8.566666666666668
2016-09-21 01:00:00,26.0,30,15,14.5
2016-09-21 04:00:00,25.1,30,14,18.95
2016-09-21 07:00:00,25.7,30,12,21.0
2016-09-21 10:00:00,28.2,55,3,11.133333333333333
2016-09-21 13:00:00,29.1,325,4,6.6000000000000005
2016-09-21 16:00:00,28.9,295,2,8.266666666666666
2016-09-21 19:00:00,26.3,220,8,11.033333333333331
2016-09-21 22:00:00,25.5,210,3,10.5
2016-09-22 01:00:00,25.0,200,10,16.5
2016-09-22 04:00:00,24.5,235,11,18.766666666666666
2016-09-22 07:00:00,24.2,130,12,21.566666666666663
2016-09-22 10:00:00,25.3,105,18,23.2
2016-09-22 13:00:00,29.4,95,19,16.76666666666667
2016-09-22 16:00:00,27.8,90,10,13.166666666666666
2016-09-22 19:00:00,26.6,75,17,9.4
2016-09-22 22:00:00,25.6,70,20,11.5
2016-09-23 01:00:00,25.1,65,19,12.0
2016-09-23 04:00:00,24.6,65,15,13.533333333333331
2016-09-23 07:00:00,25.0,75,16,15.466666666666669
2016-09-23 10:00:00,26.1,90,16,12.699999999999998
2016-09-23 13:00:00,26.6,90,14,11.733333333333334
2016-09-23 16:00:00,25.9,145,3,9.633333333333333
2016-09-23 19:00:00,24.6,35,7,16.333333333333332
2016-09-23 22:00:00,24.3,70,13,17.733333333333334
2016-09-24 01:00:00,24.2,80,14,11.833333333333334
2016-09-24 04:00:00,23.6,90,7,11.833333333333334
2016-09-24 07:00:00,24.3,255,2,11.833333333333334
2016-09-24 10:00:00,27.4,215,7,11.833333333333334
2016-09-24 13:00:00,29.5,270,12,11.833333333333334
2016-09-24 16:00:00,29.6,260,17,11.833333333333334
2016-09-24 19:00:00,26.5,250,12,11.833333333333334
2016-09-24 22:00:00,25.7,245,9,11.833333333333334
2016-09-25 01:00:00,24.9,260,8,12.48333333333333
2016-09-25 04:00:00,23.9,250,5,12.48333333333333
2016-09-25 07:00:00,25.4,195,6,12.48333333333333
2016-09-25 10:00:00,29.4,185,8,12.48333333333333
2016-09-25 13:00:00,31.7,235,13,12.48333333333333
2016-09-25 16:00:00,32.4,250,11,12.48333333333333
2016-09-25 19:00:00,26.9,265,11,15.433333333333332
2016-09-25 22:00:00,26.3,260,8,9.533333333333331
2016-09-26 01:00:00,25.7,330,6,12.300000000000002
2016-09-26 04:00:00,24.8,305,4,9.2
2016-09-26 07:00:00,25.7,205,10,10.133333333333333
2016-09-26 10:00:00,30.3,215,10,6.933333333333333
2016-09-26 13:00:00,32.3,170,4,7.300000000000001
2016-09-26 16:00:00,30.8,235,10,9.166666666666666
2016-09-26 19:00:00,27.4,280,16,8.433333333333334
2016-09-26 22:00:00,26.4,290,16,7.2
2016-09-27 01:00:00,25.3,290,14,6.966666666666666
2016-09-27 04:00:00,24.7,305,15,8.633333333333333
2016-09-27 07:00:00,25.1,305,15,9.4
2016-09-27 10:00:00,29.6,315,15,8.266666666666667
2016-09-27 13:00:00,34.4,315,5,5.433333333333334
2016-09-27 16:00:00,31.6,275,6,6.5
2016-09-27 19:00:00,27.2,290,11,9.633333333333333
2016-09-27 22:00:00,26.2,305,14,6.433333333333334
2016-09-28 01:00:00,25.2,305,16,7.866666666666667
2016-09-28 04:00:00,24.5,310,18,8.066666666666666
2016-09-28 07:00:00,24.6,310,16,10.95
2016-09-28 10:00:00,27.0,300,14,9.4
2016-09-28 13:00:00,32.4,300,13,8.466666666666667
2016-09-28 16:00:00,31.2,280,16,6.366666666666667
2016-09-28 19:00:00,26.6,285,16,10.7
2016-09-28 22:00:00,25.5,305,16,7.866666666666667
2016-09-29 01:00:00,24.6,315,12,8.433333333333334
2016-09-29 04:00:00,24.1,310,11,11.533333333333331
2016-09-29 07:00:00,24.7,290,8,12.466666666666669
2016-09-29 10:00:00,29.5,280,8,10.1
2016-09-29 13:00:00,32.9,230,6,9.8
2016-09-29 16:00:00,30.7,240,10,11.933333333333332
2016-09-29 19:00:00,26.7,265,11,15.133333333333336
2016-09-29 22:00:00,25.5,285,12,7.566666666666666
2016-09-30 01:00:00,24.3,295,12,8.9
2016-09-30 04:00:00,23.6,305,12,10.7
2016-09-30 07:00:00,24.6,275,7,15.4
2016-09-30 10:00:00,29.6,290,4,12.933333333333332
2016-09-30 13:00:00,33.1,270,4,11.066666666666668
2016-09-30 16:00:00,31.9,245,8,8.166666666666666
2016-09-30 19:00:00,26.6,285,10,9.533333333333331
2016-09-30 22:00:00,25.4,285,12,7.233333333333333
2016-10-01 01:00:00,24.4,290,11,6.066666666666666
2016-10-01 04:00:00,23.8,285,11,8.200000000000001
2016-10-01 07:00:00,24.5,305,9,15.033333333333331
2016-10-01 10:00:00,28.4,300,10,10.966666666666669
2016-10-01 13:00:00,30.5,305,11,6.666666666666667
2016-10-01 16:00:00,29.4,325,12,7.733333333333334
2016-10-01 19:00:00,26.4,305,10,9.0
2016-10-01 22:00:00,25.9,325,11,11.5
2016-10-02 01:00:00,24.4,340,13,14.5
2016-10-02 04:00:00,23.7,345,11,12.966666666666669
2016-10-02 07:00:00,24.7,5,13,16.666666666666668
2016-10-02 10:00:00,30.2,15,11,11.7
2016-10-02 13:00:00,33.8,335,6,8.466666666666667
2016-10-02 16:00:00,33.5,300,7,5.966666666666668
2016-10-02 19:00:00,27.7,300,8,6.7
2016-10-02 22:00:00,26.8,315,7,6.066666666666666
2016-10-03 01:00:00,25.8,340,7,12.733333333333334
2016-10-03 04:00:00,24.9,345,9,13.0
2016-10-03 07:00:00,25.2,345,11,11.15
2016-10-03 10:00:00,30.4,355,8,11.766666666666666
2016-10-03 13:00:00,33.9,305,5,13.5
2016-10-03 16:00:00,32.3,260,5,15.05
2016-10-03 19:00:00,27.4,210,7,14.066666666666668
2016-10-03 22:00:00,26.3,245,6,12.333333333333334
2016-10-04 01:00:00,25.2,255,5,9.15
2016-10-04 04:00:00,24.4,285,6,13.0
2016-10-04 07:00:00,25.1,315,10,15.3
2016-10-04 10:00:00,30.2,310,10,9.6
2016-10-04 13:00:00,33.0,285,12,9.533333333333331
2016-10-04 16:00:00,32.5,270,9,11.9
2016-10-04 19:00:00,27.0,245,8,16.3
2016-10-04 22:00:00,26.2,270,9,14.35
2016-10-05 01:00:00,24.9,285,6,10.6
2016-10-05 04:00:00,24.1,305,4,14.5
2016-10-05 07:00:00,25.1,325,1,23.53333333333333
2016-10-05 10:00:00,29.9,290,1,16.65
2016-10-05 13:00:00,32.3,265,8,15.266666666666666
2016-10-05 16:00:00,32.9,250,8,10.633333333333336
2016-10-05 19:00:00,27.1,260,12,11.633333333333333
2016-10-05 22:00:00,25.6,265,11,10.800000000000002
2016-10-06 01:00:00,24.8,285,8,12.033333333333331
2016-10-06 04:00:00,24.1,305,8,10.9
2016-10-06 07:00:00,24.9,300,10,14.199999999999998
2016-10-06 10:00:00,29.3,310,10,11.4
2016-10-06 13:00:00,33.2,295,9,9.2
2016-10-06 16:00:00,30.3,290,10,9.066666666666668
2016-10-06 19:00:00,26.9,290,14,11.8
2016-10-06 22:00:00,26.4,295,15,11.199999999999998
2016-10-07 01:00:00,25.2,305,14,9.8
2016-10-07 04:00:00,24.3,300,16,11.85
2016-10-07 07:00:00,24.6,295,15,14.066666666666665
2016-10-07 10:00:00,29.2,295,17,8.933333333333334
2016-10-07 13:00:00,31.3,295,19,9.966666666666669
2016-10-07 16:00:00,31.4,280,19,9.9
2016-10-07 19:00:00,26.3,295,21,15.533333333333331
2016-10-07 22:00:00,25.5,295,22,13.0
2016-10-08 01:00:00,24.6,300,24,8.45
2016-10-08 04:00:00,24.3,305,23,13.666666666666666
2016-10-08 07:00:00,24.9,325,20,14.166666666666666
2016-10-08 10:00:00,29.5,330,16,16.133333333333336
2016-10-08 13:00:00,32.7,305,15,9.500000000000002
2016-10-08 16:00:00,30.0,290,15,10.166666666666666
2016-10-08 19:00:00,26.6,310,19,10.966666666666669
2016-10-08 22:00:00,25.6,320,20,9.766666666666667
2016-10-09 01:00:00,24.6,320,19,12.4
2016-10-09 04:00:00,24.1,315,21,9.333333333333334
2016-10-09 07:00:00,24.3,30,9,15.166666666666666
2016-10-09 10:00:00,28.1,55,6,12.966666666666669
2016-10-09 13:00:00,33.5,190,2,10.133333333333336
2016-10-09 16:00:00,32.0,275,6,12.566666666666668
2016-10-09 19:00:00,26.1,305,18,16.366666666666667
2016-10-09 22:00:00,24.9,310,19,10.833333333333334
2016-10-10 01:00:00,24.3,320,18,14.233333333333334
2016-10-10 04:00:00,23.9,330,18,12.366666666666667
2016-10-10 07:00:00,24.5,350,19,17.633333333333336
2016-10-10 10:00:00,29.6,355,14,17.433333333333334
2016-10-10 13:00:00,32.9,335,14,10.533333333333331
2016-10-10 16:00:00,32.1,315,9,10.8
2016-10-10 19:00:00,26.8,330,14,12.833333333333334
2016-10-10 22:00:00,25.2,335,13,13.433333333333335
2016-10-11 01:00:00,24.1,345,13,17.266666666666666
2016-10-11 04:00:00,23.5,345,11,19.1
2016-10-11 07:00:00,24.4,15,11,20.7
2016-10-11 10:00:00,29.9,25,10,22.566666666666663
2016-10-11 13:00:00,33.9,40,6,18.55
2016-10-11 16:00:00,33.4,160,1,16.166666666666668
2016-10-11 19:00:00,27.9,325,4,17.633333333333336
2016-10-11 22:00:00,26.3,335,7,17.25
2016-10-12 01:00:00,24.9,360,7,18.83333333333333
2016-10-12 04:00:00,24.3,10,8,28.433333333333334
2016-10-12 07:00:00,25.4,35,14,30.8
2016-10-12 10:00:00,29.0,45,13,29.73333333333333
2016-10-12 13:00:00,31.7,45,9,20.03333333333333
2016-10-12 16:00:00,30.0,55,8,21.966666666666665
2016-10-12 19:00:00,27.2,60,12,22.450000000000003
2016-10-12 22:00:00,26.4,65,15,22.9
2016-10-13 01:00:00,25.7,45,11,25.75
2016-10-13 04:00:00,24.7,65,14,28.0
2016-10-13 07:00:00,25.6,75,34,35.2
2016-10-13 10:00:00,29.6,80,27,38.36666666666667
2016-10-13 13:00:00,31.5,70,25,29.766666666666666
2016-10-13 16:00:00,30.8,65,22,23.066666666666663
2016-10-13 19:00:00,26.1,60,30,22.53333333333333
2016-10-13 22:00:00,25.7,70,30,21.933333333333334
2016-10-14 01:00:00,25.1,70,25,22.36666666666667
2016-10-14 04:00:00,24.3,65,25,19.33333333333333
2016-10-14 07:00:00,26.2,85,29,25.7
2016-10-14 10:00:00,30.3,70,25,22.8
2016-10-14 13:00:00,31.4,75,18,18.633333333333336
2016-10-14 16:00:00,30.6,55,16,18.933333333333334
2016-10-14 19:00:00,27.3,45,21,19.8
2016-10-14 22:00:00,26.2,45,20,12.6
2016-10-15 01:00:00,25.4,50,19,13.800000000000002
2016-10-15 04:00:00,24.9,30,17,17.266666666666666
2016-10-15 07:00:00,26.8,50,18,30.0
2016-10-15 10:00:00,30.4,40,14,26.766666666666666
2016-10-15 13:00:00,31.2,20,8,15.433333333333332
2016-10-15 16:00:00,31.9,350,12,11.066666666666668
2016-10-15 19:00:00,27.4,5,19,11.966666666666669
2016-10-15 22:00:00,25.8,5,14,11.333333333333334
2016-10-16 01:00:00,25.7,35,15,10.866666666666667
2016-10-16 04:00:00,25.0,15,17,14.75
2016-10-16 07:00:00,26.1,5,16,20.33333333333333
2016-10-16 10:00:00,28.6,360,18,15.9
2016-10-16 13:00:00,30.8,10,14,12.666666666666666
2016-10-16 16:00:00,30.8,25,11,10.699999999999998
2016-10-16 19:00:00,26.1,75,10,11.4
2016-10-16 22:00:00,25.5,105,12,10.666666666666666
2016-10-17 01:00:00,24.5,140,11,13.066666666666668
2016-10-17 04:00:00,24.0,105,12,20.8
2016-10-17 07:00:00,24.4,105,27,25.166666666666668
2016-10-17 10:00:00,25.9,85,26,24.433333333333337
2016-10-17 13:00:00,28.1,85,26,22.7
2016-10-17 16:00:00,29.4,85,18,21.666666666666668
2016-10-17 19:00:00,25.6,90,19,23.066666666666663
2016-10-17 22:00:00,25.9,80,19,21.1
2016-10-18 01:00:00,24.4,80,16,23.23333333333333
2016-10-18 04:00:00,24.0,85,13,25.166666666666668
2016-10-18 07:00:00,25.3,80,13,33.73333333333333
2016-10-18 10:00:00,29.1,80,15,35.56666666666666
2016-10-18 13:00:00,31.6,70,13,23.8
2016-10-18 16:00:00,31.0,75,15,25.0
2016-10-18 19:00:00,25.8,70,15,29.133333333333336
2016-10-18 22:00:00,25.3,85,16,23.33333333333333
2016-10-19 01:00:00,24.5,115,11,20.9
2016-10-19 04:00:00,24.1,130,10,25.1
2016-10-19 07:00:00,26.4,135,13,26.5
2016-10-19 10:00:00,29.8,145,15,19.4
2016-10-19 13:00:00,32.2,135,7,17.4
2016-10-19 16:00:00,31.6,155,6,17.166666666666668
2016-10-19 19:00:00,26.8,175,11,20.8
2016-10-19 22:00:00,25.6,185,10,11.433333333333332
2016-10-20 01:00:00,24.7,190,7,13.233333333333334
2016-10-20 04:00:00,24.2,195,8,13.0
2016-10-20 07:00:00,25.4,225,7,15.9
2016-10-20 10:00:00,29.8,230,8,12.766666666666666
2016-10-20 13:00:00,32.8,245,10,10.266666666666666
2016-10-20 16:00:00,31.4,225,11,13.733333333333333
2016-10-20 19:00:00,26.5,255,17,21.33333333333333
2016-10-20 22:00:00,25.4,265,13,16.3
2016-10-21 01:00:00,24.3,240,11,12.4
2016-10-21 04:00:00,23.6,265,15,11.866666666666667
2016-10-21 07:00:00,24.9,260,27,15.233333333333334
2016-10-21 10:00:00,29.5,260,31,13.9
2016-10-21 13:00:00,32.1,270,29,12.166666666666666
2016-10-21 16:00:00,30.8,280,29,14.533333333333331
2016-10-21 19:00:00,26.2,270,32,19.466666666666665
2016-10-21 22:00:00,26.0,265,30,8.966666666666667
2016-10-22 01:00:00,25.2,275,28,8.5
2016-10-22 04:00:00,24.1,275,29,11.933333333333332
2016-10-22 07:00:00,25.3,270,26,14.3
2016-10-22 10:00:00,30.1,275,28,11.933333333333332
2016-10-22 13:00:00,32.5,290,25,12.433333333333332
2016-10-22 16:00:00,31.1,275,25,12.666666666666666
2016-10-22 19:00:00,26.4,280,26,15.033333333333331
2016-10-22 22:00:00,25.7,275,26,12.166666666666666
2016-10-23 01:00:00,24.1,270,22,11.066666666666668
2016-10-23 04:00:00,23.5,255,19,13.699999999999998
2016-10-23 07:00:00,24.5,275,15,19.433333333333334
2016-10-23 10:00:00,29.5,270,17,16.933333333333334
2016-10-23 13:00:00,33.0,280,23,17.400000000000002
2016-10-23 16:00:00,32.7,265,22,19.2
2016-10-23 19:00:00,27.1,270,21,21.83333333333333
2016-10-23 22:00:00,24.9,260,25,11.9
2016-10-24 01:00:00,24.2,255,18,16.0
2016-10-24 04:00:00,23.3,250,20,18.76666666666667
2016-10-24 07:00:00,24.7,265,23,22.83333333333333
2016-10-24 10:00:00,29.4,270,23,14.2
2016-10-24 13:00:00,32.8,280,13,15.533333333333331
2016-10-24 16:00:00,32.5,260,13,15.1
2016-10-24 19:00:00,26.9,255,10,19.433333333333334
2016-10-24 22:00:00,25.3,265,9,18.75
2016-10-25 01:00:00,24.2,260,10,19.23333333333333
2016-10-25 04:00:00,23.2,255,5,22.266666666666666
2016-10-25 07:00:00,24.2,350,4,22.9
2016-10-25 10:00:00,28.9,80,3,21.473333333333336
2016-10-25 13:00:00,31.7,190,2,21.473333333333336
2016-10-25 16:00:00,31.7,235,2,21.473333333333336
2016-10-25 19:00:00,26.4,235,0,23.4
2016-10-25 22:00:00,25.1,100,8,19.566666666666663
2016-10-26 01:00:00,25.3,85,12,21.433333333333334
2016-10-26 04:00:00,24.4,100,21,20.766666666666666
2016-10-26 07:00:00,25.6,110,25,10.7
2016-10-26 10:00:00,26.5,105,31,9.333333333333334
2016-10-26 13:00:00,29.8,115,38,7.833333333333333
2016-10-26 16:00:00,29.8,110,33,8.0
2016-10-26 19:00:00,25.7,140,37,14.366666666666664
2016-10-26 22:00:00,25.3,125,25,13.733333333333334
2016-10-27 01:00:00,24.6,115,28,14.933333333333332
2016-10-27 04:00:00,24.2,115,27,14.333333333333334
2016-10-27 07:00:00,24.8,130,43,17.55
2016-10-27 10:00:00,28.0,135,48,29.83333333333333
2016-10-27 13:00:00,29.7,140,48,16.166666666666668
2016-10-27 16:00:00,29.4,140,41,13.1
2016-10-27 19:00:00,25.5,140,44,16.133333333333333
2016-10-27 22:00:00,24.7,135,38,14.75
2016-10-28 01:00:00,24.4,105,31,10.8
2016-10-28 04:00:00,25.0,100,29,17.266666666666666
2016-10-28 07:00:00,25.5,95,29,22.8
2016-10-28 10:00:00,29.5,90,27,14.466666666666669
2016-10-28 13:00:00,32.0,105,22,16.099999999999998
2016-10-28 16:00:00,31.0,115,16,8.133333333333333
2016-10-28 19:00:00,26.1,145,16,12.0
2016-10-28 22:00:00,25.9,130,17,11.166666666666666
2016-10-29 01:00:00,24.7,100,16,10.833333333333334
2016-10-29 04:00:00,24.3,85,16,12.766666666666667
2016-10-29 07:00:00,25.2,75,24,17.7
2016-10-29 10:00:00,28.9,85,25,8.733333333333333
2016-10-29 13:00:00,29.7,110,22,5.066666666666666
2016-10-29 16:00:00,29.5,110,19,6.866666666666667
2016-10-29 19:00:00,25.7,110,22,8.700000000000001
2016-10-29 22:00:00,24.6,95,22,8.9
2016-10-30 01:00:00,24.2,80,28,11.6
2016-10-30 04:00:00,23.8,85,30,16.5
2016-10-30 07:00:00,24.4,100,36,14.9
2016-10-30 10:00:00,27.8,100,32,11.633333333333333
2016-10-30 13:00:00,29.7,105,36,8.4
2016-10-30 16:00:00,29.6,100,31,7.5
2016-10-30 19:00:00,25.8,95,29,12.033333333333331
2016-10-30 22:00:00,25.1,80,27,13.433333333333332
2016-10-31 01:00:00,24.2,75,24,10.566666666666666
2016-10-31 04:00:00,23.6,75,29,11.833333333333334
2016-10-31 07:00:00,24.0,85,36,15.533333333333331
2016-10-31 10:00:00,27.0,85,32,12.333333333333334
2016-10-31 13:00:00,29.5,85,27,11.699999999999998
2016-10-31 16:00:00,29.2,80,22,13.4
2016-10-31 19:00:00,25.4,95,29,14.133333333333333
2016-10-31 22:00:00,24.8,95,30,13.3
2016-11-01 01:00:00,24.3,75,31,9.6
2016-11-01 04:00:00,24.1,75,36,10.9
2016-11-01 07:00:00,23.9,80,42,19.33333333333333
2016-11-01 10:00:00,27.1,85,39,15.95
2016-11-01 13:00:00,29.8,100,37,13.333333333333334
2016-11-01 16:00:00,29.2,90,29,10.35
2016-11-01 19:00:00,25.2,100,29,14.3
2016-11-01 22:00:00,24.4,90,33,13.466666666666669
2016-11-02 01:00:00,23.7,80,29,14.5
2016-11-02 04:00:00,23.6,75,36,17.433333333333334
2016-11-02 07:00:00,23.6,90,37,19.83333333333333
2016-11-02 10:00:00,27.5,90,36,13.4
2016-11-02 13:00:00,29.4,90,44,8.2
2016-11-02 16:00:00,29.5,85,38,10.866666666666664
2016-11-02 19:00:00,24.9,95,39,15.85
2016-11-02 22:00:00,23.8,85,44,13.199999999999998
2016-11-03 01:00:00,23.6,85,42,14.733333333333334
2016-11-03 04:00:00,23.4,85,48,18.066666666666663
2016-11-03 07:00:00,23.1,95,45,24.46666666666667
2016-11-03 10:00:00,26.5,95,44,26.8
2016-11-03 13:00:00,29.4,90,29,22.766666666666666
2016-11-03 16:00:00,28.1,70,25,26.3
2016-11-03 19:00:00,24.5,85,32,26.8
2016-11-03 22:00:00,24.2,80,30,20.0
2016-11-04 01:00:00,22.8,75,25,14.266666666666666
2016-11-04 04:00:00,22.3,60,27,18.73333333333333
2016-11-04 07:00:00,22.9,55,26,29.0
2016-11-04 10:00:00,27.0,60,28,24.33333333333333
2016-11-04 13:00:00,29.9,45,24,23.066666666666663
2016-11-04 16:00:00,29.4,50,17,21.96666666666667
2016-11-04 19:00:00,23.8,60,13,24.03333333333333
2016-11-04 22:00:00,23.0,60,9,18.866666666666664
2016-11-05 01:00:00,22.4,40,9,19.23333333333333
2016-11-05 04:00:00,21.9,15,8,25.133333333333336
2016-11-05 07:00:00,24.4,345,9,36.53333333333333
2016-11-05 10:00:00,28.3,10,8,41.7
2016-11-05 13:00:00,31.3,20,8,33.7
2016-11-05 16:00:00,31.4,5,10,31.53333333333333
2016-11-05 19:00:00,25.0,325,12,30.83333333333333
2016-11-05 22:00:00,24.1,325,12,24.933333333333334
2016-11-06 01:00:00,24.8,310,10,22.73333333333333
2016-11-06 04:00:00,24.9,320,8,35.6
2016-11-06 07:00:00,25.5,50,4,52.55
2016-11-06 10:00:00,29.7,65,8,50.0
2016-11-06 13:00:00,32.0,95,1,32.800000000000004
2016-11-06 16:00:00,30.6,45,1,29.666666666666668
2016-11-06 19:00:00,26.2,110,4,28.2
2016-11-06 22:00:00,25.4,95,5,24.83333333333333
2016-11-07 01:00:00,24.6,40,7,27.566666666666663
2016-11-07 04:00:00,24.2,40,10,31.566666666666663
2016-11-07 07:00:00,26.4,60,11,35.7
2016-11-07 10:00:00,30.0,75,12,29.53333333333333
2016-11-07 13:00:00,32.2,85,15,15.0
2016-11-07 16:00:00,30.5,90,14,17.966666666666665
2016-11-07 19:00:00,26.4,105,11,18.500000000000004
2016-11-07 22:00:00,25.6,130,9,17.099999999999998
2016-11-08 01:00:00,24.6,125,7,18.866666666666664
2016-11-08 04:00:00,24.0,120,8,22.3
2016-11-08 07:00:00,25.5,130,4,23.45
2016-11-08 10:00:00,28.2,125,9,21.73333333333333
2016-11-08 13:00:00,30.0,140,12,20.23333333333333
2016-11-08 16:00:00,30.4,150,13,19.51388888888889
2016-11-08 19:00:00,26.3,150,19,19.51388888888889
2016-11-08 22:00:00,25.1,145,22,10.5
2016-11-09 01:00:00,24.1,150,21,10.966666666666669
2016-11-09 04:00:00,23.7,140,18,13.9
2016-11-09 07:00:00,25.7,145,23,24.2
2016-11-09 10:00:00,28.3,125,25,27.8
2016-11-09 13:00:00,30.4,135,24,24.9
2016-11-09 16:00:00,29.8,140,23,26.433333333333334
2016-11-09 19:00:00,25.7,150,25,29.100000000000005
2016-11-09 22:00:00,24.5,140,29,22.3
2016-11-10 01:00:00,23.6,140,28,12.05
2016-11-10 04:00:00,23.1,145,25,18.8
2016-11-10 07:00:00,25.6,150,22,27.2
2016-11-10 10:00:00,28.9,130,21,15.366666666666664
2016-11-10 13:00:00,30.1,125,12,10.633333333333333
2016-11-10 16:00:00,29.9,130,12,12.2
2016-11-10 19:00:00,25.7,140,15,12.166666666666666
2016-11-10 22:00:00,24.7,125,16,11.6
2016-11-11 01:00:00,24.4,105,16,15.533333333333331
2016-11-11 04:00:00,24.1,105,20,21.4
2016-11-11 07:00:00,24.6,110,19,27.53333333333333
2016-11-11 10:00:00,27.7,105,16,22.866666666666664
2016-11-11 13:00:00,29.7,100,15,16.933333333333334
2016-11-11 16:00:00,30.1,105,13,18.133333333333336
2016-11-11 19:00:00,25.4,115,13,18.6
2016-11-11 22:00:00,24.1,100,17,15.966666666666669
2016-11-12 01:00:00,23.3,80,17,14.4
2016-11-12 04:00:00,22.5,75,17,16.633333333333333
2016-11-12 07:00:00,24.0,80,23,30.33333333333333
2016-11-12 10:00:00,28.5,75,20,26.666666666666668
2016-11-12 13:00:00,31.3,85,17,19.4
2016-11-12 16:00:00,30.8,85,13,21.03333333333333
2016-11-12 19:00:00,25.6,80,8,17.2
2016-11-12 22:00:00,24.6,55,12,13.366666666666667
2016-11-13 01:00:00,23.9,60,17,12.033333333333331
2016-11-13 04:00:00,23.2,65,20,15.6
2016-11-13 07:00:00,25.0,70,23,22.46666666666667
2016-11-13 10:00:00,29.2,75,25,24.25
2016-11-13 13:00:00,31.3,80,19,19.933333333333334
2016-11-13 16:00:00,30.5,70,14,22.633333333333336
2016-11-13 19:00:00,25.6,70,14,23.33333333333333
2016-11-13 22:00:00,24.7,60,15,19.866666666666667
2016-11-14 01:00:00,24.2,65,16,17.766666666666666
2016-11-14 04:00:00,23.8,65,19,24.23333333333333
2016-11-14 07:00:00,25.8,75,22,37.2
2016-11-14 10:00:00,29.5,75,22,28.96666666666667
2016-11-14 13:00:00,32.8,70,15,24.83333333333333
2016-11-14 16:00:00,31.7,70,16,23.666666666666668
2016-11-14 19:00:00,26.2,75,16,24.133333333333336
2016-11-14 22:00:00,24.9,90,16,19.33333333333333
2016-11-15 01:00:00,24.5,105,14,14.3
2016-11-15 04:00:00,23.9,100,13,23.8
2016-11-15 07:00:00,25.8,85,19,32.4
2016-11-15 10:00:00,29.3,80,23,24.26666666666667
2016-11-15 13:00:00,31.6,80,19,21.0
2016-11-15 16:00:00,30.9,75,18,18.4
2016-11-15 19:00:00,26.0,85,20,18.933333333333334
2016-11-15 22:00:00,25.1,80,19,17.633333333333336
2016-11-16 01:00:00,24.8,80,20,18.8
2016-11-16 04:00:00,24.8,80,20,24.866666666666664
2016-11-16 07:00:00,24.4,85,23,40.16666666666666
2016-11-16 10:00:00,28.8,75,19,28.066666666666663
