,Khon Kaen,Khon Kaen,Khon Kaen,Khon Kaen
2016-11-26 07:00:00,23.6,55,18,13.433333333333332
2016-11-26 10:00:00,28.2,60,24,15.866666666666667
2016-11-26 13:00:00,31.3,60,21,26.33333333333333
2016-11-26 16:00:00,30.1,65,23,22.1
2016-11-26 19:00:00,25.3,85,22,15.7
2016-11-26 22:00:00,23.9,75,15,11.1
2016-11-27 01:00:00,21.5,55,13,15.85
2016-11-27 04:00:00,20.4,45,19,12.699999999999998
2016-11-27 07:00:00,20.1,40,18,14.6
2016-11-27 10:00:00,24.4,50,21,15.066666666666668
2016-11-27 13:00:00,28.6,55,17,33.833333333333336
2016-11-27 16:00:00,28.3,60,16,34.63333333333333
2016-11-27 19:00:00,23.9,90,16,29.73333333333333
2016-11-27 22:00:00,22.4,95,12,30.899999999999995
2016-11-28 01:00:00,20.1,30,11,30.566666666666663
2016-11-28 04:00:00,19.1,35,21,30.15
2016-11-28 07:00:00,18.9,55,27,22.53333333333333
2016-11-28 10:00:00,23.7,70,31,20.566666666666663
2016-11-28 13:00:00,28.1,85,25,38.53333333333333
2016-11-28 16:00:00,27.6,85,27,48.2
2016-11-28 19:00:00,22.8,95,28,32.5
2016-11-28 22:00:00,21.4,85,20,28.0
2016-11-29 01:00:00,19.6,60,13,34.4
2016-11-29 04:00:00,18.5,75,18,33.233333333333334
2016-11-29 07:00:00,19.0,85,24,23.566666666666663
2016-11-29 10:00:00,24.2,90,30,23.83333333333333
2016-11-29 13:00:00,29.1,90,24,45.03333333333334
2016-11-29 16:00:00,28.4,80,27,49.833333333333336
2016-11-29 19:00:00,23.2,90,39,37.1
2016-11-29 22:00:00,22.1,80,35,33.63333333333333
2016-11-30 01:00:00,20.6,85,36,36.43333333333333
2016-11-30 04:00:00,19.2,80,42,27.566666666666663
2016-11-30 07:00:00,19.6,85,56,24.53333333333333
2016-11-30 10:00:00,25.0,80,56,24.8
2016-11-30 13:00:00,29.6,70,31,33.56666666666666
2016-11-30 16:00:00,28.9,65,28,39.46666666666667
2016-11-30 19:00:00,23.5,80,32,21.7
2016-11-30 22:00:00,22.3,70,33,23.433333333333337
2016-12-01 01:00:00,19.5,80,27,36.9
2016-12-01 04:00:00,19.0,70,29,33.800000000000004
2016-12-01 07:00:00,18.7,65,31,29.366666666666664
2016-12-01 10:00:00,23.6,60,32,29.26666666666667
2016-12-01 13:00:00,28.7,55,27,49.400000000000006
2016-12-01 16:00:00,27.7,60,29,55.70000000000001
2016-12-01 19:00:00,23.0,70,31,22.5
2016-12-01 22:00:00,21.7,70,32,29.53333333333333
2016-12-02 01:00:00,19.9,65,34,42.23333333333333
2016-12-02 04:00:00,19.1,70,35,29.96666666666667
2016-12-02 07:00:00,19.1,65,43,22.33333333333333
2016-12-02 10:00:00,24.3,70,45,20.7
2016-12-02 13:00:00,29.5,80,32,35.36666666666667
2016-12-02 16:00:00,28.5,70,29,40.66666666666666
2016-12-02 19:00:00,23.6,85,34,45.73333333333333
2016-12-02 22:00:00,22.4,90,41,37.53333333333334
2016-12-03 01:00:00,20.8,85,38,37.1
2016-12-03 04:00:00,20.7,85,43,42.79999999999999
2016-12-03 07:00:00,20.6,85,44,28.166666666666668
2016-12-03 10:00:00,25.7,95,43,33.766666666666666
2016-12-03 13:00:00,30.3,75,23,47.3
2016-12-03 16:00:00,29.4,60,24,48.2
2016-12-03 19:00:00,25.0,80,37,39.55555555555555
2016-12-03 22:00:00,24.1,80,31,39.55555555555555
2016-12-04 01:00:00,22.7,85,30,33.25
2016-12-04 04:00:00,22.0,95,37,30.23333333333333
2016-12-04 07:00:00,22.0,95,41,24.8
2016-12-04 10:00:00,26.3,90,41,27.566666666666663
2016-12-04 13:00:00,29.9,70,25,47.46666666666667
2016-12-04 16:00:00,29.2,70,25,66.0
2016-12-04 19:00:00,25.2,85,32,37.16666666666666
2016-12-04 22:00:00,24.3,75,30,38.06904761904762
2016-12-05 01:00:00,22.4,60,24,38.6
2016-12-05 04:00:00,21.2,65,27,34.75
2016-12-05 07:00:00,21.5,60,21,24.03333333333333
2016-12-05 10:00:00,26.6,45,25,28.23333333333333
2016-12-05 13:00:00,30.3,45,17,41.766666666666666
2016-12-05 16:00:00,29.5,55,21,41.96666666666667
2016-12-05 19:00:00,25.1,80,31,32.733333333333334
2016-12-05 22:00:00,24.8,70,32,29.0
2016-12-06 01:00:00,23.2,65,33,40.333333333333336
2016-12-06 04:00:00,22.3,70,52,46.6
2016-12-06 07:00:00,21.1,75,56,41.73333333333333
2016-12-06 10:00:00,25.9,80,59,40.63333333333333
2016-12-06 13:00:00,28.8,70,39,64.5
2016-12-06 16:00:00,28.5,70,36,61.93333333333334
2016-12-06 19:00:00,23.8,85,41,52.23333333333333
2016-12-06 22:00:00,22.4,75,37,53.9
2016-12-07 01:00:00,20.4,65,35,57.3
2016-12-07 04:00:00,19.4,60,35,55.66666666666666
2016-12-07 07:00:00,19.5,65,31,45.73333333333333
2016-12-07 10:00:00,24.5,60,28,39.9
2016-12-07 13:00:00,29.6,65,22,66.93333333333334
2016-12-07 16:00:00,29.1,55,21,64.3
2016-12-07 19:00:00,23.8,85,25,64.0
2016-12-07 22:00:00,22.7,75,22,56.26190476190476
2016-12-08 01:00:00,21.7,80,20,54.65
2016-12-08 04:00:00,21.2,65,22,45.93333333333334
2016-12-08 07:00:00,20.0,35,24,34.5
2016-12-08 10:00:00,24.5,40,25,36.36666666666667
2016-12-08 13:00:00,29.2,45,20,61.7
2016-12-08 16:00:00,28.5,50,20,66.23333333333333
2016-12-08 19:00:00,23.6,80,23,50.2
2016-12-08 22:00:00,22.5,70,21,49.23333333333333
2016-12-09 01:00:00,20.3,55,22,67.39999999999999
2016-12-09 04:00:00,18.9,55,23,44.833333333333336
2016-12-09 07:00:00,19.0,55,24,36.0
2016-12-09 10:00:00,24.6,60,26,31.03333333333333
2016-12-09 13:00:00,29.2,55,20,64.96666666666667
2016-12-09 16:00:00,28.7,60,18,70.9
2016-12-09 19:00:00,22.8,90,25,66.03333333333333
2016-12-09 22:00:00,21.4,95,21,56.86666666666667
2016-12-10 01:00:00,20.2,65,14,68.2
2016-12-10 04:00:00,19.0,50,19,60.76666666666667
2016-12-10 07:00:00,19.0,45,22,44.26666666666667
2016-12-10 10:00:00,24.7,45,25,41.63333333333333
2016-12-10 13:00:00,29.5,30,23,76.3
2016-12-10 16:00:00,28.7,45,23,79.76666666666667
2016-12-10 19:00:00,22.1,65,22,69.3
2016-12-10 22:00:00,20.7,70,21,69.26666666666667
2016-12-11 01:00:00,18.8,50,22,73.93333333333334
2016-12-11 04:00:00,17.6,50,27,58.26666666666667
2016-12-11 07:00:00,17.5,60,29,44.63333333333333
2016-12-11 10:00:00,24.6,65,26,44.2
2016-12-11 13:00:00,29.0,60,17,58.5
2016-12-11 16:00:00,28.6,65,13,60.79999999999999
2016-12-11 19:00:00,23.0,85,11,74.3
2016-12-11 22:00:00,21.7,100,14,67.15
2016-12-12 01:00:00,20.8,90,15,61.333333333333336
2016-12-12 04:00:00,20.3,75,14,52.6
2016-12-12 07:00:00,20.5,60,11,36.23333333333333
2016-12-12 10:00:00,26.4,45,11,34.36666666666667
2016-12-12 13:00:00,29.6,35,9,48.833333333333336
2016-12-12 16:00:00,29.8,20,9,42.26666666666667
2016-12-12 19:00:00,24.1,30,6,35.85
2016-12-12 22:00:00,22.8,75,6,57.53333333333333
2016-12-13 01:00:00,21.7,110,9,52.53333333333333
2016-12-13 04:00:00,21.0,95,8,47.56666666666666
2016-12-13 07:00:00,21.8,70,9,29.3
2016-12-13 10:00:00,27.4,60,14,27.96666666666667
2016-12-13 13:00:00,30.6,30,16,40.3
2016-12-13 16:00:00,30.4,30,18,41.63333333333333
2016-12-13 19:00:00,25.6,55,24,47.2
2016-12-13 22:00:00,24.8,65,27,31.633333333333336
2016-12-14 01:00:00,24.6,70,24,46.9
2016-12-14 04:00:00,24.4,65,27,39.03333333333334
2016-12-14 07:00:00,23.4,70,30,25.46666666666667
2016-12-14 10:00:00,27.3,65,33,29.6
2016-12-14 13:00:00,30.8,40,23,37.36666666666667
2016-12-14 16:00:00,29.8,50,31,46.13333333333333
2016-12-14 19:00:00,25.8,65,36,39.7
2016-12-14 22:00:00,24.4,75,45,37.74285714285714
2016-12-15 01:00:00,24.3,80,43,24.4
2016-12-15 04:00:00,22.9,70,53,28.866666666666664
2016-12-15 07:00:00,23.0,70,51,23.9
2016-12-15 10:00:00,24.5,80,57,25.1
2016-12-15 13:00:00,28.2,85,45,33.5
2016-12-15 16:00:00,26.7,85,46,16.5
2016-12-15 19:00:00,22.9,95,53,14.05
2016-12-15 22:00:00,22.8,85,60,16.0
2016-12-16 01:00:00,20.6,75,73,24.933333333333334
2016-12-16 04:00:00,20.7,80,68,23.366666666666664
2016-12-16 07:00:00,20.9,90,62,24.9
2016-12-16 10:00:00,21.8,90,57,23.9
2016-12-16 13:00:00,21.6,80,48,29.3
2016-12-16 16:00:00,22.0,65,40,23.5
2016-12-16 19:00:00,20.7,80,41,17.25
2016-12-16 22:00:00,20.7,80,41,17.85
2016-12-17 01:00:00,18.3,80,35,23.7
2016-12-17 04:00:00,17.3,70,31,26.5
2016-12-17 07:00:00,17.1,75,35,33.791666666666664
2016-12-17 10:00:00,22.5,75,35,33.791666666666664
2016-12-17 13:00:00,28.2,70,34,45.16666666666666
2016-12-17 16:00:00,26.9,80,25,51.43333333333334
2016-12-17 19:00:00,21.9,90,27,27.950000000000003
2016-12-17 22:00:00,20.7,80,25,28.0
2016-12-18 01:00:00,19.4,65,35,42.03333333333333
2016-12-18 04:00:00,18.7,70,34,35.5
2016-12-18 07:00:00,18.9,70,33,22.45
2016-12-18 10:00:00,24.9,70,34,21.366666666666664
2016-12-18 13:00:00,29.4,60,19,47.366666666666674
2016-12-18 16:00:00,29.4,65,17,55.333333333333336
2016-12-18 19:00:00,24.3,100,21,47.2
2016-12-18 22:00:00,22.8,95,22,39.400000000000006
2016-12-19 01:00:00,21.4,65,18,55.53333333333333
2016-12-19 04:00:00,20.7,60,25,36.96666666666667
2016-12-19 07:00:00,21.3,60,32,25.53333333333333
2016-12-19 10:00:00,27.1,70,29,26.4
2016-12-19 13:00:00,30.7,60,13,38.3
2016-12-19 16:00:00,31.1,60,10,56.70000000000001
2016-12-19 19:00:00,25.7,100,8,57.03333333333333
2016-12-19 22:00:00,24.4,110,7,55.8
2016-12-20 01:00:00,23.3,95,7,65.36666666666666
2016-12-20 04:00:00,22.3,65,6,41.4
2016-12-20 07:00:00,22.5,20,6,32.233333333333334
2016-12-20 10:00:00,27.8,30,9,28.73333333333333
2016-12-20 13:00:00,31.6,35,9,44.93333333333334
2016-12-20 16:00:00,31.8,35,8,71.13333333333334
2016-12-20 19:00:00,26.6,65,7,53.76666666666667
2016-12-20 22:00:00,25.3,145,7,55.833333333333336
2016-12-21 01:00:00,24.0,30,2,58.53333333333333
2016-12-21 04:00:00,22.8,350,7,37.66666666666666
2016-12-21 07:00:00,23.1,360,13,25.5
2016-12-21 10:00:00,28.5,15,13,28.3
2016-12-21 13:00:00,32.2,40,9,50.96666666666666
2016-12-21 16:00:00,32.5,35,11,67.0
2016-12-21 19:00:00,27.0,70,10,48.4
2016-12-21 22:00:00,25.4,85,10,40.0
2016-12-22 01:00:00,23.9,30,10,39.56666666666666
2016-12-22 04:00:00,22.4,30,20,32.4
2016-12-22 07:00:00,22.1,55,28,18.633333333333333
2016-12-22 10:00:00,27.7,65,33,16.5
2016-12-22 13:00:00,31.9,65,26,26.775
2016-12-22 16:00:00,31.2,65,28,26.775
2016-12-22 19:00:00,26.5,70,33,26.775
2016-12-22 22:00:00,26.3,70,26,26.775
2016-12-23 01:00:00,23.0,60,20,31.9
2016-12-23 04:00:00,21.5,60,20,28.26666666666667
2016-12-23 07:00:00,21.2,65,22,23.0
2016-12-23 10:00:00,26.3,65,28,27.722222222222225
2016-12-23 13:00:00,31.1,65,27,27.722222222222225
2016-12-23 16:00:00,30.1,70,24,27.722222222222225
2016-12-23 19:00:00,26.2,85,24,27.722222222222225
2016-12-23 22:00:00,24.8,90,20,27.722222222222225
2016-12-24 01:00:00,22.7,55,15,27.96666666666667
2016-12-24 04:00:00,21.5,50,23,28.96666666666667
2016-12-24 07:00:00,21.1,65,25,28.0
2016-12-24 10:00:00,26.9,70,25,28.311111111111114
2016-12-24 13:00:00,30.9,70,21,28.311111111111114
2016-12-24 16:00:00,30.0,70,17,28.311111111111114
2016-12-24 19:00:00,26.0,95,18,28.311111111111114
2016-12-24 22:00:00,24.6,105,18,28.311111111111114
2016-12-25 01:00:00,23.3,75,10,40.63333333333333
2016-12-25 04:00:00,22.1,65,11,34.9
2016-12-25 07:00:00,22.4,50,15,28.6
2016-12-25 10:00:00,27.6,50,19,34.71111111111111
2016-12-25 13:00:00,31.6,45,15,34.71111111111111
2016-12-25 16:00:00,31.9,40,14,34.71111111111111
2016-12-25 19:00:00,26.8,75,11,34.71111111111111
2016-12-25 22:00:00,25.4,110,13,34.71111111111111
2016-12-26 01:00:00,23.9,105,10,40.95
2016-12-26 04:00:00,22.7,35,5,46.36666666666667
2016-12-26 07:00:00,22.8,350,13,39.7
2016-12-26 10:00:00,28.5,20,16,42.33888888888889
2016-12-26 13:00:00,32.6,30,14,42.33888888888889
2016-12-26 16:00:00,32.4,30,16,42.33888888888889
2016-12-26 19:00:00,26.4,45,16,42.33888888888889
2016-12-26 22:00:00,24.9,70,17,42.33888888888889
2016-12-27 01:00:00,23.0,70,18,32.099999999999994
2016-12-27 04:00:00,21.3,65,33,29.966666666666665
2016-12-27 07:00:00,20.8,65,41,28.633333333333336
2016-12-27 10:00:00,26.9,65,43,30.233333333333334
2016-12-27 13:00:00,30.4,70,34,30.233333333333334
2016-12-27 16:00:00,29.8,75,36,30.233333333333334
2016-12-27 19:00:00,25.4,80,36,30.233333333333334
2016-12-27 22:00:00,22.4,75,31,30.233333333333334
2016-12-28 01:00:00,19.0,65,31,20.133333333333336
2016-12-28 04:00:00,17.4,70,36,28.5
2016-12-28 07:00:00,16.4,85,37,31.3
2016-12-28 10:00:00,21.7,80,36,31.9
2016-12-28 13:00:00,27.8,55,21,27.958333333333336
2016-12-28 16:00:00,27.5,60,23,27.958333333333336
2016-12-28 19:00:00,21.8,80,23,27.958333333333336
2016-12-28 22:00:00,20.2,45,16,27.958333333333336
2016-12-29 01:00:00,17.3,45,33,31.33333333333333
2016-12-29 04:00:00,15.7,45,35,48.06666666666666
2016-12-29 07:00:00,15.2,45,33,48.6
2016-12-29 10:00:00,21.4,65,36,42.23333333333333
2016-12-29 13:00:00,28.0,40,23,82.36666666666666
2016-12-29 16:00:00,27.5,60,29,75.16666666666667
2016-12-29 19:00:00,21.8,75,34,55.4
2016-12-29 22:00:00,20.5,65,25,54.26666666666667
2016-12-30 01:00:00,17.5,55,32,56.03333333333333
2016-12-30 04:00:00,15.8,65,38,47.73333333333334
2016-12-30 07:00:00,15.3,65,34,49.43333333333334
2016-12-30 10:00:00,21.7,70,37,46.46666666666667
2016-12-30 13:00:00,27.5,75,29,66.3
2016-12-30 16:00:00,27.2,65,25,75.89999999999999
2016-12-30 19:00:00,22.0,80,32,64.39999999999999
2016-12-30 22:00:00,21.9,70,33,54.5
2016-12-31 01:00:00,21.0,85,33,60.0
2016-12-31 04:00:00,20.1,85,41,58.5
2016-12-31 07:00:00,19.1,80,43,51.7
2016-12-31 10:00:00,24.1,85,45,34.6
2016-12-31 13:00:00,28.0,70,28,41.0
2016-12-31 16:00:00,28.6,65,29,33.5
2016-12-31 19:00:00,23.6,80,39,37.0
2016-12-31 22:00:00,22.2,85,35,38.0
2017-01-01 01:00:00,20.9,90,31,41.33333333333333
2017-01-01 04:00:00,20.6,90,36,33.9
2017-01-01 07:00:00,20.3,90,47,24.450000000000003
2017-01-01 10:00:00,25.7,95,44,29.40833333333333
2017-01-01 13:00:00,29.9,80,23,34.766666666666666
2017-01-01 16:00:00,29.5,65,23,29.40833333333333
2017-01-01 19:00:00,25.7,75,34,22.0
2017-01-01 22:00:00,23.7,70,39,20.0
2017-01-02 01:00:00,22.2,85,46,35.45
2017-01-02 04:00:00,21.0,90,50,25.0
2017-01-02 07:00:00,20.6,95,52,19.5
2017-01-02 10:00:00,26.5,95,52,20.8
2017-01-02 13:00:00,31.5,80,32,49.93333333333334
2017-01-02 16:00:00,30.9,75,30,22.0
2017-01-02 19:00:00,26.2,60,32,27.23333333333333
2017-01-02 22:00:00,24.8,70,33,28.559523809523807
2017-01-03 01:00:00,23.1,80,44,32.4
2017-01-03 04:00:00,21.9,90,52,21.73333333333333
2017-01-03 07:00:00,21.4,90,55,19.4
2017-01-03 10:00:00,27.3,85,52,18.6
2017-01-03 13:00:00,31.8,70,31,37.266666666666666
2017-01-03 16:00:00,31.3,70,31,39.25
2017-01-03 19:00:00,25.9,70,35,26.0
2017-01-03 22:00:00,24.4,90,19,24.0
2017-01-04 01:00:00,22.3,70,15,32.833333333333336
2017-01-04 04:00:00,21.0,85,14,31.9
2017-01-04 07:00:00,21.0,70,13,33.1
2017-01-04 10:00:00,26.3,80,19,39.73333333333333
2017-01-04 13:00:00,30.6,55,18,53.6
2017-01-04 16:00:00,31.2,60,18,45.333333333333336
2017-01-04 19:00:00,25.9,80,20,36.96666666666667
2017-01-04 22:00:00,24.5,75,20,31.2
2017-01-05 01:00:00,22.5,60,21,39.833333333333336
2017-01-05 04:00:00,21.4,60,29,32.800000000000004
2017-01-05 07:00:00,21.3,75,31,29.633333333333336
2017-01-05 10:00:00,27.4,70,36,33.06666666666667
2017-01-05 13:00:00,30.2,65,24,49.93333333333334
2017-01-05 16:00:00,29.7,65,24,56.76666666666666
2017-01-05 19:00:00,26.4,75,25,44.5
2017-01-05 22:00:00,25.7,75,27,25.45
2017-01-06 01:00:00,24.2,65,25,27.066666666666663
2017-01-06 04:00:00,23.0,65,24,28.866666666666664
2017-01-06 07:00:00,23.1,80,21,31.9
2017-01-06 10:00:00,25.1,75,14,37.16666666666666
2017-01-06 13:00:00,30.5,90,17,43.633333333333326
2017-01-06 16:00:00,31.3,85,11,41.43333333333334
2017-01-06 19:00:00,27.8,85,13,41.93333333333334
2017-01-06 22:00:00,25.8,100,15,48.43333333333334
2017-01-07 01:00:00,23.7,100,16,45.26666666666667
2017-01-07 04:00:00,22.6,85,12,44.5
2017-01-07 07:00:00,22.2,70,12,40.46666666666667
2017-01-07 10:00:00,27.5,70,15,34.15
2017-01-07 13:00:00,30.4,75,12,49.86666666666667
2017-01-07 16:00:00,30.5,65,11,71.25
2017-01-07 19:00:00,26.8,85,14,47.583333333333336
2017-01-07 22:00:00,25.8,95,15,47.583333333333336
2017-01-08 01:00:00,24.6,75,12,36.3515873015873
2017-01-08 04:00:00,23.4,60,12,36.3515873015873
2017-01-08 07:00:00,22.7,65,15,36.3515873015873
2017-01-08 10:00:00,28.1,70,15,36.3515873015873
2017-01-08 13:00:00,30.4,80,13,36.3515873015873
2017-01-08 16:00:00,30.7,80,9,36.3515873015873
2017-01-08 19:00:00,26.3,75,13,36.3515873015873
2017-01-08 22:00:00,25.4,85,17,36.3515873015873
2017-01-09 01:00:00,24.5,85,15,36.3515873015873
2017-01-09 04:00:00,23.2,75,14,36.3515873015873
2017-01-09 07:00:00,22.6,60,20,36.3515873015873
2017-01-09 10:00:00,27.7,70,22,36.3515873015873
2017-01-09 13:00:00,31.3,85,23,36.3515873015873
2017-01-09 16:00:00,30.8,90,19,36.3515873015873
2017-01-09 19:00:00,27.7,95,21,36.3515873015873
2017-01-09 22:00:00,26.0,105,19,36.3515873015873
2017-01-10 01:00:00,24.6,100,16,36.3515873015873
2017-01-10 04:00:00,23.8,95,15,36.3515873015873
2017-01-10 07:00:00,22.9,95,18,36.3515873015873
2017-01-10 10:00:00,27.4,125,14,36.3515873015873
2017-01-10 13:00:00,30.8,105,11,36.3515873015873
2017-01-10 16:00:00,30.8,115,9,36.3515873015873
2017-01-10 19:00:00,27.5,100,13,36.3515873015873
2017-01-10 22:00:00,25.9,110,13,36.3515873015873
2017-01-11 01:00:00,24.7,125,11,36.3515873015873
2017-01-11 04:00:00,23.4,145,14,36.3515873015873
2017-01-11 07:00:00,22.9,155,22,36.3515873015873
2017-01-11 10:00:00,27.4,160,18,36.3515873015873
2017-01-11 13:00:00,31.1,170,15,36.3515873015873
2017-01-11 16:00:00,31.6,180,16,36.3515873015873
2017-01-11 19:00:00,28.0,180,18,36.3515873015873
2017-01-11 22:00:00,26.8,180,18,36.3515873015873
2017-01-12 01:00:00,25.7,185,21,55.3
2017-01-12 04:00:00,25.6,180,19,46.16666666666666
2017-01-12 07:00:00,25.0,165,22,39.8
2017-01-12 10:00:00,28.7,175,22,29.96666666666667
2017-01-12 13:00:00,31.6,180,17,53.46666666666667
2017-01-12 16:00:00,31.8,190,16,82.10000000000001
2017-01-12 19:00:00,29.3,185,16,49.20000000000001
2017-01-12 22:00:00,28.0,205,11,44.4
2017-01-13 01:00:00,26.4,205,11,32.23333333333333
2017-01-13 04:00:00,24.1,195,16,29.03333333333333
2017-01-13 07:00:00,23.1,190,18,35.766666666666666
2017-01-13 10:00:00,26.2,190,13,35.06666666666666
2017-01-13 13:00:00,31.1,140,9,52.9
2017-01-13 16:00:00,31.2,115,9,41.3
2017-01-13 19:00:00,27.3,145,13,36.1
2017-01-13 22:00:00,24.9,140,12,35.3
2017-01-14 01:00:00,24.0,170,5,21.03333333333333
2017-01-14 04:00:00,22.7,140,4,25.03333333333333
2017-01-14 07:00:00,22.1,110,9,38.46666666666667
2017-01-14 10:00:00,24.9,100,11,41.2
2017-01-14 13:00:00,30.8,70,9,62.55
2017-01-14 16:00:00,31.5,55,9,55.73333333333333
2017-01-14 19:00:00,27.6,75,9,29.4
2017-01-14 22:00:00,25.9,100,10,17.5
2017-01-15 01:00:00,23.7,300,6,23.46666666666667
2017-01-15 04:00:00,22.2,340,10,24.399999999999995
2017-01-15 07:00:00,21.4,10,16,24.2
2017-01-15 10:00:00,26.5,25,19,24.022222222222222
2017-01-15 13:00:00,31.9,20,15,24.022222222222222
2017-01-15 16:00:00,32.0,20,17,24.022222222222222
2017-01-15 19:00:00,26.7,75,16,24.022222222222222
2017-01-15 22:00:00,25.2,90,15,24.022222222222222
2017-01-16 01:00:00,22.8,75,11,26.633333333333336
2017-01-16 04:00:00,21.4,70,15,25.03333333333333
2017-01-16 07:00:00,20.7,85,21,15.3
2017-01-16 10:00:00,26.1,85,31,20.566666666666663
2017-01-16 13:00:00,30.8,70,18,42.7
2017-01-16 16:00:00,30.0,65,17,40.05
2017-01-16 19:00:00,26.6,70,20,24.3
2017-01-16 22:00:00,24.6,60,16,24.3
2017-01-17 01:00:00,23.7,65,18,16.633333333333333
2017-01-17 04:00:00,22.6,75,21,28.5
2017-01-17 07:00:00,21.9,90,16,25.433333333333334
2017-01-17 10:00:00,26.3,95,11,23.522222222222222
2017-01-17 13:00:00,29.9,80,15,23.522222222222222
2017-01-17 16:00:00,30.4,65,18,23.522222222222222
2017-01-17 19:00:00,26.6,80,22,23.522222222222222
2017-01-17 22:00:00,25.4,85,15,23.522222222222222
2017-01-18 01:00:00,23.6,50,6,33.8
2017-01-18 04:00:00,22.1,30,10,33.06666666666666
2017-01-18 07:00:00,21.6,35,10,30.566666666666663
2017-01-18 10:00:00,26.5,40,15,32.800000000000004
2017-01-18 13:00:00,30.7,45,16,43.26666666666667
2017-01-18 16:00:00,31.7,50,18,60.5
2017-01-18 19:00:00,27.1,70,18,50.333333333333336
2017-01-18 22:00:00,25.7,75,16,50.3
2017-01-19 01:00:00,23.8,45,17,45.46666666666667
2017-01-19 04:00:00,22.3,35,22,29.766666666666666
2017-01-19 07:00:00,22.0,25,23,25.96666666666667
2017-01-19 10:00:00,27.2,35,25,19.666666666666668
2017-01-19 13:00:00,31.4,40,20,19.73333333333333
2017-01-19 16:00:00,32.3,50,19,27.866666666666664
2017-01-19 19:00:00,27.6,60,16,27.866666666666664
2017-01-19 22:00:00,26.0,85,17,26.6
2017-01-20 01:00:00,23.3,50,12,34.2
2017-01-20 04:00:00,21.8,50,21,27.83333333333333
2017-01-20 07:00:00,20.9,70,33,23.933333333333334
2017-01-20 10:00:00,26.7,75,43,25.2
2017-01-20 13:00:00,32.1,70,29,43.833333333333336
2017-01-20 16:00:00,31.7,70,28,32.9
2017-01-20 19:00:00,27.1,85,21,32.7
2017-01-20 22:00:00,24.5,65,10,20.3
2017-01-21 01:00:00,22.3,40,16,28.433333333333334
2017-01-21 04:00:00,20.9,70,21,27.55
2017-01-21 07:00:00,20.2,85,26,24.766666666666666
2017-01-21 10:00:00,25.8,90,33,21.96666666666667
2017-01-21 13:00:00,31.0,70,31,39.16666666666666
2017-01-21 16:00:00,30.6,70,34,35.8
2017-01-21 19:00:00,27.9,75,40,18.75
2017-01-21 22:00:00,24.4,85,38,22.1
2017-01-22 01:00:00,21.9,90,38,32.1
2017-01-22 04:00:00,20.8,95,39,28.166666666666668
2017-01-22 07:00:00,19.8,80,42,22.933333333333334
2017-01-22 10:00:00,24.9,75,43,22.9
2017-01-22 13:00:00,29.6,65,36,26.525
2017-01-22 16:00:00,29.4,65,35,26.525
2017-01-22 19:00:00,25.0,65,29,26.525
2017-01-22 22:00:00,22.1,65,28,26.525
2017-01-23 01:00:00,19.8,75,27,33.666666666666664
2017-01-23 04:00:00,18.5,75,24,35.73333333333333
2017-01-23 07:00:00,17.7,75,29,24.933333333333334
2017-01-23 10:00:00,23.0,65,28,22.83333333333333
2017-01-23 13:00:00,29.0,55,24,38.6
2017-01-23 16:00:00,29.0,55,27,57.6
2017-01-23 19:00:00,24.0,75,30,37.36666666666667
2017-01-23 22:00:00,22.4,65,20,38.5
2017-01-24 01:00:00,19.9,60,26,47.13333333333333
2017-01-24 04:00:00,18.5,65,25,43.43333333333334
2017-01-24 07:00:00,17.8,70,28,29.433333333333334
2017-01-24 10:00:00,23.8,80,30,27.46666666666667
2017-01-24 13:00:00,28.6,65,18,42.9
2017-01-24 16:00:00,29.7,55,20,52.20000000000001
2017-01-24 19:00:00,24.8,80,24,44.56666666666666
2017-01-24 22:00:00,23.1,80,24,38.03333333333334
2017-01-25 01:00:00,21.4,65,21,41.333333333333336
2017-01-25 04:00:00,20.2,65,25,26.6
2017-01-25 07:00:00,19.3,80,30,20.2
2017-01-25 10:00:00,25.7,90,39,16.833333333333332
2017-01-25 13:00:00,31.8,50,25,31.633333333333336
2017-01-25 16:00:00,31.9,55,28,18.7
2017-01-25 19:00:00,27.0,60,29,23.8
2017-01-25 22:00:00,25.5,65,28,24.266666666666666
2017-01-26 01:00:00,22.2,75,32,29.399999999999995
2017-01-26 04:00:00,20.3,85,43,26.6
2017-01-26 07:00:00,19.3,80,51,23.5
2017-01-26 10:00:00,25.4,80,46,22.133333333333336
2017-01-26 13:00:00,30.5,70,29,45.96666666666667
2017-01-26 16:00:00,30.0,60,27,34.73333333333334
2017-01-26 19:00:00,25.5,55,22,22.4
