,PM2.5,Temp(C),WindDir,Wind Speed(km/h)
2017-02-21 16:00:00,20.5,28.8,75.0,19.0
2017-02-21 17:00:00,20.4,28.8,75.0,19.0
2017-02-21 18:00:00,21.3,28.8,75.0,19.0
2017-02-21 19:00:00,14.2,26.1,75.0,21.0
2017-02-21 20:00:00,11.2,26.1,75.0,21.0
2017-02-21 21:00:00,12.4,26.1,75.0,21.0
2017-02-21 22:00:00,14.1,25.4,75.0,20.0
2017-02-21 23:00:00,15.1,25.4,75.0,20.0
2017-02-22 00:00:00,14.9,25.4,75.0,20.0
2017-02-22 01:00:00,15.8,25.5,70.0,22.0
2017-02-22 02:00:00,15.4,25.5,70.0,22.0
2017-02-22 03:00:00,24.1,25.5,70.0,22.0
2017-02-22 04:00:00,24.2,25.9,85.0,23.0
2017-02-22 05:00:00,20.6,25.9,85.0,23.0
2017-02-22 06:00:00,16.4,25.9,85.0,23.0
2017-02-22 07:00:00,15.2,26.0,85.0,21.0
2017-02-22 08:00:00,14.8,26.0,85.0,21.0
2017-02-22 09:00:00,14.3,26.0,85.0,21.0
2017-02-22 10:00:00,15.2,28.9,95.0,26.0
2017-02-22 11:00:00,16.7,28.9,95.0,26.0
2017-02-22 12:00:00,16.6,28.9,95.0,26.0
2017-02-22 13:00:00,16.0,30.0,105.0,25.0
2017-02-22 14:00:00,14.7,30.0,105.0,25.0
2017-02-22 15:00:00,15.6,30.0,105.0,25.0
2017-02-22 16:00:00,17.3,29.2,100.0,23.0
2017-02-22 17:00:00,20.6,29.2,100.0,23.0
2017-02-22 18:00:00,20.3,29.2,100.0,23.0
2017-02-22 19:00:00,18.9,26.8,110.0,19.0
2017-02-22 20:00:00,18.3,26.8,110.0,19.0
2017-02-22 21:00:00,19.4,26.8,110.0,19.0
2017-02-22 22:00:00,18.9,25.8,105.0,21.0
2017-02-22 23:00:00,10.5,25.8,105.0,21.0
2017-02-23 00:00:00,13.2,25.8,105.0,21.0
2017-02-23 01:00:00,13.6,25.5,70.0,18.0
2017-02-23 02:00:00,16.0,25.5,70.0,18.0
2017-02-23 03:00:00,19.4,25.5,70.0,18.0
2017-02-23 04:00:00,19.3,25.2,80.0,20.0
2017-02-23 05:00:00,15.9,25.2,80.0,20.0
2017-02-23 06:00:00,14.5,25.2,80.0,20.0
2017-02-23 07:00:00,13.8,25.8,95.0,22.0
2017-02-23 08:00:00,12.7,25.8,95.0,22.0
2017-02-23 09:00:00,10.3,25.8,95.0,22.0
2017-02-23 10:00:00,10.2,28.6,90.0,23.0
2017-02-23 11:00:00,10.8,28.6,90.0,23.0
2017-02-23 12:00:00,15.7,28.6,90.0,23.0
2017-02-23 13:00:00,17.7,29.3,85.0,23.0
2017-02-23 14:00:00,15.3,29.3,85.0,23.0
2017-02-23 15:00:00,16.0,29.3,85.0,23.0
2017-02-23 16:00:00,18.1,29.0,90.0,23.0
2017-02-23 17:00:00,14.9,29.0,90.0,23.0
2017-02-23 18:00:00,14.7,29.0,90.0,23.0
2017-02-23 19:00:00,15.7,26.6,80.0,23.0
2017-02-23 20:00:00,15.5,26.6,80.0,23.0
2017-02-23 21:00:00,19.2,26.6,80.0,23.0
2017-02-23 22:00:00,19.8,25.8,80.0,26.0
2017-02-23 23:00:00,15.9,25.8,80.0,26.0
2017-02-24 00:00:00,17.3,25.8,80.0,26.0
2017-02-24 01:00:00,15.3,25.3,65.0,21.0
2017-02-24 02:00:00,15.8,25.3,65.0,21.0
2017-02-24 03:00:00,19.0,25.3,65.0,21.0
2017-02-24 04:00:00,20.0,25.1,75.0,25.0
2017-02-24 05:00:00,15.2,25.1,75.0,25.0
2017-02-24 06:00:00,11.9,25.1,75.0,25.0
2017-02-24 07:00:00,11.4,25.9,90.0,30.0
2017-02-24 08:00:00,10.9,25.9,90.0,30.0
2017-02-24 09:00:00,10.6,25.9,90.0,30.0
2017-02-24 10:00:00,9.7,28.9,90.0,30.0
2017-02-24 11:00:00,10.9,28.9,90.0,30.0
2017-02-24 12:00:00,10.1,28.9,90.0,30.0
2017-02-24 13:00:00,9.8,30.0,100.0,30.0
2017-02-24 14:00:00,10.9,30.0,100.0,30.0
2017-02-24 15:00:00,13.1,30.0,100.0,30.0
2017-02-24 16:00:00,16.9,29.3,100.0,27.0
2017-02-24 17:00:00,16.9,29.3,100.0,27.0
2017-02-24 18:00:00,16.0,29.3,100.0,27.0
2017-02-24 19:00:00,14.2,26.7,90.0,32.0
2017-02-24 20:00:00,13.3,26.7,90.0,32.0
2017-02-24 21:00:00,13.4,26.7,90.0,32.0
2017-02-24 22:00:00,13.2,26.1,95.0,30.0
2017-02-24 23:00:00,13.9,26.1,95.0,30.0
2017-02-25 00:00:00,15.3,26.1,95.0,30.0
2017-02-25 01:00:00,14.9,25.6,70.0,26.0
2017-02-25 02:00:00,15.5,25.6,70.0,26.0
2017-02-25 03:00:00,18.3,25.6,70.0,26.0
2017-02-25 04:00:00,17.8,26.2,80.0,25.0
2017-02-25 05:00:00,17.8,26.2,80.0,25.0
2017-02-25 06:00:00,18.2,26.2,80.0,25.0
2017-02-25 07:00:00,15.7,26.1,105.0,22.0
2017-02-25 08:00:00,10.8,26.1,105.0,22.0
2017-02-25 09:00:00,10.8,26.1,105.0,22.0
2017-02-25 10:00:00,9.9,28.9,100.0,22.0
2017-02-25 11:00:00,12.3,28.9,100.0,22.0
2017-02-25 12:00:00,15.1,28.9,100.0,22.0
2017-02-25 13:00:00,16.6,30.1,100.0,24.0
2017-02-25 14:00:00,19.0,30.1,100.0,24.0
2017-02-25 15:00:00,18.8,30.1,100.0,24.0
2017-02-25 16:00:00,16.5,28.9,90.0,25.0
2017-02-25 17:00:00,12.9,28.9,90.0,25.0
2017-02-25 18:00:00,12.6,28.9,90.0,25.0
2017-02-25 19:00:00,13.5,27.2,85.0,27.0
2017-02-25 20:00:00,15.6,27.2,85.0,27.0
2017-02-25 21:00:00,17.1,27.2,85.0,27.0
2017-02-25 22:00:00,17.7,26.4,80.0,36.0
2017-02-25 23:00:00,15.5,26.4,80.0,36.0
2017-02-26 00:00:00,14.4,26.4,80.0,36.0
2017-02-26 01:00:00,15.3,25.7,80.0,47.0
2017-02-26 02:00:00,16.1,25.7,80.0,47.0
2017-02-26 03:00:00,15.7,25.7,80.0,47.0
2017-02-26 04:00:00,16.3,25.3,85.0,48.0
2017-02-26 05:00:00,15.4,25.3,85.0,48.0
2017-02-26 06:00:00,12.8,25.3,85.0,48.0
2017-02-26 07:00:00,12.8,25.6,80.0,43.0
2017-02-26 08:00:00,14.3,25.6,80.0,43.0
2017-02-26 09:00:00,14.8,25.6,80.0,43.0
2017-02-26 10:00:00,15.6,28.4,80.0,44.0
2017-02-26 11:00:00,17.7,28.4,80.0,44.0
2017-02-26 12:00:00,17.2,28.4,80.0,44.0
2017-02-26 13:00:00,17.2,30.1,85.0,43.0
2017-02-26 14:00:00,17.6,30.1,85.0,43.0
2017-02-26 15:00:00,20.5,30.1,85.0,43.0
2017-02-26 16:00:00,18.3,29.3,80.0,47.0
2017-02-26 17:00:00,18.7,29.3,80.0,47.0
2017-02-26 18:00:00,18.4,29.3,80.0,47.0
2017-02-26 19:00:00,18.4,27.1,85.0,47.0
2017-02-26 20:00:00,18.8,27.1,85.0,47.0
2017-02-26 21:00:00,19.0,27.1,85.0,47.0
2017-02-26 22:00:00,19.0,26.7,80.0,56.0
2017-02-26 23:00:00,19.3,26.7,80.0,56.0
2017-02-27 00:00:00,21.0,26.7,80.0,56.0
2017-02-27 01:00:00,21.8,26.6,75.0,53.0
2017-02-27 02:00:00,21.9,26.6,75.0,53.0
2017-02-27 03:00:00,23.1,26.6,75.0,53.0
2017-02-27 04:00:00,22.5,26.3,75.0,52.0
2017-02-27 05:00:00,19.8,26.3,75.0,52.0
2017-02-27 06:00:00,18.5,26.3,75.0,52.0
2017-02-27 07:00:00,17.1,26.3,80.0,44.0
2017-02-27 08:00:00,16.9,26.3,80.0,44.0
2017-02-27 09:00:00,17.7,26.3,80.0,44.0
2017-02-27 10:00:00,17.6,28.4,85.0,49.0
2017-02-27 11:00:00,19.2,28.4,85.0,49.0
2017-02-27 12:00:00,21.4,28.4,85.0,49.0
2017-02-27 13:00:00,21.8,29.2,95.0,46.0
2017-02-27 14:00:00,20.2,29.2,95.0,46.0
2017-02-27 15:00:00,20.9,29.2,95.0,46.0
2017-02-27 16:00:00,23.1,28.8,90.0,46.0
2017-02-27 17:00:00,25.8,28.8,90.0,46.0
2017-02-27 18:00:00,24.9,28.8,90.0,46.0
2017-02-27 19:00:00,24.5,26.7,95.0,42.0
2017-02-27 20:00:00,25.2,26.7,95.0,42.0
2017-02-27 21:00:00,25.1,26.7,95.0,42.0
2017-02-27 22:00:00,23.9,26.4,85.0,47.0
2017-02-27 23:00:00,25.0,26.4,85.0,47.0
2017-02-28 00:00:00,26.4,26.4,85.0,47.0
2017-02-28 01:00:00,25.6,26.1,75.0,58.0
2017-02-28 02:00:00,26.9,26.1,75.0,58.0
2017-02-28 03:00:00,28.0,26.1,75.0,58.0
2017-02-28 04:00:00,29.3,26.2,80.0,62.0
2017-02-28 05:00:00,27.4,26.2,80.0,62.0
2017-02-28 06:00:00,26.8,26.2,80.0,62.0
2017-02-28 07:00:00,26.1,26.3,85.0,60.0
2017-02-28 08:00:00,25.9,26.3,85.0,60.0
2017-02-28 09:00:00,26.1,26.3,85.0,60.0
2017-02-28 10:00:00,26.4,28.2,80.0,61.0
2017-02-28 11:00:00,26.4,28.2,80.0,61.0
2017-02-28 12:00:00,28.0,28.2,80.0,61.0
2017-02-28 13:00:00,28.3,29.9,85.0,56.0
2017-02-28 14:00:00,24.8,29.9,85.0,56.0
2017-02-28 15:00:00,26.6,29.9,85.0,56.0
2017-02-28 16:00:00,26.3,29.0,85.0,52.0
2017-02-28 17:00:00,26.4,29.0,85.0,52.0
2017-02-28 18:00:00,26.1,29.0,85.0,52.0
2017-02-28 19:00:00,25.9,26.9,90.0,44.0
2017-02-28 20:00:00,25.3,26.9,90.0,44.0
2017-02-28 21:00:00,26.0,26.9,90.0,44.0
2017-02-28 22:00:00,26.7,26.0,90.0,49.0
2017-02-28 23:00:00,26.6,26.0,90.0,49.0
2017-03-01 00:00:00,25.3,26.0,90.0,49.0
2017-03-01 01:00:00,25.8,25.1,85.0,50.0
2017-03-01 02:00:00,27.4,25.1,85.0,50.0
2017-03-01 03:00:00,26.8,25.1,85.0,50.0
2017-03-01 04:00:00,26.6,24.9,85.0,55.0
2017-03-01 05:00:00,27.9,24.9,85.0,55.0
2017-03-01 06:00:00,27.9,24.9,85.0,55.0
2017-03-01 07:00:00,28.3,25.5,85.0,53.0
2017-03-01 08:00:00,27.0,25.5,85.0,53.0
2017-03-01 09:00:00,27.1,25.5,85.0,53.0
2017-03-01 10:00:00,28.2,28.0,80.0,55.0
2017-03-01 11:00:00,28.5,28.0,80.0,55.0
2017-03-01 12:00:00,29.3,28.0,80.0,55.0
2017-03-01 13:00:00,25.2,29.7,85.0,46.0
2017-03-01 14:00:00,24.9,29.7,85.0,46.0
2017-03-01 15:00:00,23.1,29.7,85.0,46.0
2017-03-01 16:00:00,23.7,29.0,80.0,50.0
2017-03-01 17:00:00,24.1,29.0,80.0,50.0
2017-03-01 18:00:00,24.5,29.0,80.0,50.0
2017-03-01 19:00:00,27.4,26.7,85.0,48.0
2017-03-01 20:00:00,26.2,26.7,85.0,48.0
2017-03-01 21:00:00,25.9,26.7,85.0,48.0
2017-03-01 22:00:00,26.4,26.0,75.0,51.0
2017-03-01 23:00:00,26.8,26.0,75.0,51.0
2017-03-02 00:00:00,26.7,26.0,75.0,51.0
2017-03-02 01:00:00,26.0,25.3,80.0,51.0
2017-03-02 02:00:00,24.7,25.3,80.0,51.0
2017-03-02 03:00:00,25.9,25.3,80.0,51.0
2017-03-02 04:00:00,23.6,24.8,80.0,50.0
2017-03-02 05:00:00,25.4,24.8,80.0,50.0
2017-03-02 06:00:00,24.6,24.8,80.0,50.0
2017-03-02 07:00:00,25.8,25.3,80.0,45.0
2017-03-02 08:00:00,27.5,25.3,80.0,45.0
2017-03-02 09:00:00,27.3,25.3,80.0,45.0
2017-03-02 10:00:00,25.2,28.3,80.0,44.0
2017-03-02 11:00:00,25.9,28.3,80.0,44.0
2017-03-02 12:00:00,25.7,28.3,80.0,44.0
2017-03-02 13:00:00,26.2,29.5,90.0,40.0
2017-03-02 14:00:00,28.2,29.5,90.0,40.0
2017-03-02 15:00:00,31.2,29.5,90.0,40.0
2017-03-02 16:00:00,31.4,28.6,85.0,42.0
2017-03-02 17:00:00,29.2,28.6,85.0,42.0
2017-03-02 18:00:00,29.6,28.6,85.0,42.0
2017-03-02 19:00:00,31.3,26.3,80.0,46.0
2017-03-02 20:00:00,31.0,26.3,80.0,46.0
2017-03-02 21:00:00,31.7,26.3,80.0,46.0
2017-03-02 22:00:00,30.9,26.1,75.0,52.0
2017-03-02 23:00:00,28.8,26.1,75.0,52.0
2017-03-03 00:00:00,29.4,26.1,75.0,52.0
2017-03-03 01:00:00,31.1,25.9,75.0,56.0
2017-03-03 02:00:00,31.0,25.9,75.0,56.0
2017-03-03 03:00:00,31.8,25.9,75.0,56.0
2017-03-03 04:00:00,30.5,25.9,80.0,54.0
2017-03-03 05:00:00,27.7,25.9,80.0,54.0
2017-03-03 06:00:00,27.4,25.9,80.0,54.0
2017-03-03 07:00:00,26.0,26.1,75.0,48.0
2017-03-03 08:00:00,26.2,26.1,75.0,48.0
2017-03-03 09:00:00,25.9,26.1,75.0,48.0
2017-03-03 10:00:00,25.2,27.8,80.0,48.0
2017-03-03 11:00:00,25.5,27.8,80.0,48.0
2017-03-03 12:00:00,26.2,27.8,80.0,48.0
2017-03-03 13:00:00,27.2,29.1,85.0,37.0
2017-03-03 14:00:00,28.0,29.1,85.0,37.0
2017-03-03 15:00:00,31.5,29.1,85.0,37.0
2017-03-03 16:00:00,28.2,28.5,85.0,36.0
2017-03-03 17:00:00,28.09047619047619,28.5,85.0,36.0
2017-03-03 18:00:00,28.09047619047619,28.5,85.0,36.0
2017-03-03 19:00:00,28.09047619047619,26.3,95.0,32.0
2017-03-03 20:00:00,27.9,26.3,95.0,32.0
2017-03-03 21:00:00,28.5,26.3,95.0,32.0
2017-03-03 22:00:00,27.7,25.6,90.0,33.0
2017-03-03 23:00:00,27.0,25.6,90.0,33.0
2017-03-04 00:00:00,27.8,25.6,90.0,33.0
2017-03-04 01:00:00,28.0,24.9,90.0,31.0
2017-03-04 02:00:00,28.1,24.9,90.0,31.0
2017-03-04 03:00:00,29.6,24.9,90.0,31.0
2017-03-04 04:00:00,31.2,24.5,90.0,31.0
2017-03-04 05:00:00,31.6,24.5,90.0,31.0
2017-03-04 06:00:00,33.5,24.5,90.0,31.0
2017-03-04 07:00:00,29.933333333333334,25.0,85.0,29.0
2017-03-04 08:00:00,29.933333333333334,25.0,85.0,29.0
2017-03-04 09:00:00,32.4,25.0,85.0,29.0
2017-03-04 10:00:00,32.9,28.0,90.0,30.0
2017-03-04 11:00:00,29.933333333333334,28.0,90.0,30.0
2017-03-04 12:00:00,32.4,28.0,90.0,30.0
2017-03-04 13:00:00,31.1,29.7,100.0,31.0
2017-03-04 14:00:00,30.1,29.7,100.0,31.0
2017-03-04 15:00:00,29.0,29.7,100.0,31.0
2017-03-04 16:00:00,30.5,28.8,110.0,25.0
2017-03-04 17:00:00,29.6,28.8,110.0,25.0
2017-03-04 18:00:00,30.5,28.8,110.0,25.0
2017-03-04 19:00:00,29.7,26.2,110.0,18.0
2017-03-04 20:00:00,27.8,26.2,110.0,18.0
2017-03-04 21:00:00,27.4,26.2,110.0,18.0
2017-03-04 22:00:00,27.2,25.0,100.0,19.0
2017-03-04 23:00:00,28.2,25.0,100.0,19.0
2017-03-05 00:00:00,28.9,25.0,100.0,19.0
2017-03-05 01:00:00,28.5,24.7,75.0,15.0
2017-03-05 02:00:00,28.9,24.7,75.0,15.0
2017-03-05 03:00:00,31.2,24.7,75.0,15.0
2017-03-05 04:00:00,31.9,24.6,80.0,17.0
2017-03-05 05:00:00,29.7,24.6,80.0,17.0
2017-03-05 06:00:00,29.2,24.6,80.0,17.0
2017-03-05 07:00:00,28.1,25.0,100.0,14.0
2017-03-05 08:00:00,31.7,25.0,100.0,14.0
2017-03-05 09:00:00,31.9,25.0,100.0,14.0
2017-03-05 10:00:00,28.4,28.5,105.0,15.0
2017-03-05 11:00:00,27.9,28.5,105.0,15.0
2017-03-05 12:00:00,28.5,28.5,105.0,15.0
2017-03-05 13:00:00,28.7,29.8,125.0,17.0
2017-03-05 14:00:00,27.9,29.8,125.0,17.0
2017-03-05 15:00:00,29.35714285714285,29.8,125.0,17.0
2017-03-05 16:00:00,29.8,28.8,135.0,9.0
2017-03-05 17:00:00,29.9,28.8,135.0,9.0
2017-03-05 18:00:00,30.0,28.8,135.0,9.0
2017-03-05 19:00:00,27.9,25.7,210.0,3.0
2017-03-05 20:00:00,29.35714285714285,25.7,210.0,3.0
2017-03-05 21:00:00,29.35714285714285,25.7,210.0,3.0
2017-03-05 22:00:00,30.0,24.2,265.0,0.0
2017-03-05 23:00:00,27.5,24.2,265.0,0.0
2017-03-06 00:00:00,28.6,24.2,265.0,0.0
2017-03-06 01:00:00,28.4,23.5,360.0,5.0
2017-03-06 02:00:00,29.1,23.5,360.0,5.0
2017-03-06 03:00:00,30.0,23.5,360.0,5.0
2017-03-06 04:00:00,27.6,23.1,30.0,5.0
2017-03-06 05:00:00,27.0,23.1,30.0,5.0
2017-03-06 06:00:00,26.7,23.1,30.0,5.0
2017-03-06 07:00:00,25.6,24.7,50.0,7.0
2017-03-06 08:00:00,27.7,24.7,50.0,7.0
2017-03-06 09:00:00,27.5,24.7,50.0,7.0
2017-03-06 10:00:00,27.8,28.4,55.0,10.0
2017-03-06 11:00:00,28.2,28.4,55.0,10.0
2017-03-06 12:00:00,29.4,28.4,55.0,10.0
2017-03-06 13:00:00,28.1,30.0,85.0,12.0
2017-03-06 14:00:00,27.5,30.0,85.0,12.0
2017-03-06 15:00:00,28.0,30.0,85.0,12.0
2017-03-06 16:00:00,28.6,29.4,85.0,7.0
2017-03-06 17:00:00,27.9,29.4,85.0,7.0
2017-03-06 18:00:00,27.3,29.4,85.0,7.0
2017-03-06 19:00:00,28.1,25.8,45.0,4.0
2017-03-06 20:00:00,27.0,25.8,45.0,4.0
2017-03-06 21:00:00,28.2,25.8,45.0,4.0
2017-03-06 22:00:00,28.4,23.6,55.0,6.0
2017-03-06 23:00:00,28.0,23.6,55.0,6.0
2017-03-07 00:00:00,30.2,23.6,55.0,6.0
2017-03-07 01:00:00,29.4,23.2,15.0,8.0
2017-03-07 02:00:00,29.5,23.2,15.0,8.0
2017-03-07 03:00:00,30.4,23.2,15.0,8.0
2017-03-07 04:00:00,29.3,23.2,45.0,11.0
2017-03-07 05:00:00,31.2,23.2,45.0,11.0
2017-03-07 06:00:00,29.7,23.2,45.0,11.0
2017-03-07 07:00:00,29.4,24.8,50.0,10.0
2017-03-07 08:00:00,29.9,24.8,50.0,10.0
2017-03-07 09:00:00,30.7,24.8,50.0,10.0
2017-03-07 10:00:00,30.1,28.8,55.0,11.0
2017-03-07 11:00:00,29.2,28.8,55.0,11.0
2017-03-07 12:00:00,28.2,28.8,55.0,11.0
2017-03-07 13:00:00,27.4,30.5,75.0,5.0
2017-03-07 14:00:00,27.7,30.5,75.0,5.0
2017-03-07 15:00:00,30.1,30.5,75.0,5.0
2017-03-07 16:00:00,29.6,29.9,20.0,1.0
2017-03-07 17:00:00,31.9,29.9,20.0,1.0
2017-03-07 18:00:00,30.7,29.9,20.0,1.0
2017-03-07 19:00:00,29.1,26.2,285.0,2.0
2017-03-07 20:00:00,29.2,26.2,285.0,2.0
2017-03-07 21:00:00,25.7,26.2,285.0,2.0
2017-03-07 22:00:00,26.2,25.1,40.0,5.0
2017-03-07 23:00:00,26.9,25.1,40.0,5.0
2017-03-08 00:00:00,26.1,25.1,40.0,5.0
2017-03-08 01:00:00,26.3,24.2,35.0,15.0
2017-03-08 02:00:00,28.1,24.2,35.0,15.0
2017-03-08 03:00:00,28.0,24.2,35.0,15.0
2017-03-08 04:00:00,28.0,23.9,65.0,15.0
2017-03-08 05:00:00,26.6,23.9,65.0,15.0
2017-03-08 06:00:00,26.2,23.9,65.0,15.0
2017-03-08 07:00:00,27.3,24.7,60.0,9.0
2017-03-08 08:00:00,27.9,24.7,60.0,9.0
2017-03-08 09:00:00,28.1,24.7,60.0,9.0
2017-03-08 10:00:00,28.5,28.4,60.0,11.0
2017-03-08 11:00:00,28.4,28.4,60.0,11.0
2017-03-08 12:00:00,28.5,28.4,60.0,11.0
2017-03-08 13:00:00,29.3,30.6,30.0,8.0
2017-03-08 14:00:00,31.0,30.6,30.0,8.0
2017-03-08 15:00:00,28.0,30.6,30.0,8.0
2017-03-08 16:00:00,24.4,29.1,40.0,5.0
2017-03-08 17:00:00,25.1,29.1,40.0,5.0
2017-03-08 18:00:00,24.6,29.1,40.0,5.0
2017-03-08 19:00:00,24.4,25.7,10.0,10.0
2017-03-08 20:00:00,26.9,25.7,10.0,10.0
2017-03-08 21:00:00,27.1,25.7,10.0,10.0
2017-03-08 22:00:00,26.4,25.2,55.0,14.0
2017-03-08 23:00:00,26.1,25.2,55.0,14.0
2017-03-09 00:00:00,27.7,25.2,55.0,14.0
2017-03-09 01:00:00,27.4,24.8,35.0,20.0
2017-03-09 02:00:00,25.3,24.8,35.0,20.0
2017-03-09 03:00:00,27.5,24.8,35.0,20.0
2017-03-09 04:00:00,27.5,24.4,65.0,21.0
2017-03-09 05:00:00,25.4,24.4,65.0,21.0
2017-03-09 06:00:00,27.2,24.4,65.0,21.0
2017-03-09 07:00:00,24.9,24.9,55.0,20.0
2017-03-09 08:00:00,25.0,24.9,55.0,20.0
2017-03-09 09:00:00,24.0,24.9,55.0,20.0
2017-03-09 10:00:00,23.7,28.0,80.0,25.0
2017-03-09 11:00:00,22.9,28.0,80.0,25.0
2017-03-09 12:00:00,23.4,28.0,80.0,25.0
2017-03-09 13:00:00,24.5,30.0,90.0,20.0
2017-03-09 14:00:00,24.1,30.0,90.0,20.0
2017-03-09 15:00:00,23.0,30.0,90.0,20.0
2017-03-09 16:00:00,21.6,29.0,105.0,19.0
2017-03-09 17:00:00,28.5,29.0,105.0,19.0
2017-03-09 18:00:00,24.6,29.0,105.0,19.0
2017-03-09 19:00:00,24.8,25.9,115.0,13.0
2017-03-09 20:00:00,22.4,25.9,115.0,13.0
2017-03-09 21:00:00,21.1,25.9,115.0,13.0
2017-03-09 22:00:00,22.4,25.1,100.0,13.0
2017-03-09 23:00:00,21.8,25.1,100.0,13.0
2017-03-10 00:00:00,22.6,25.1,100.0,13.0
2017-03-10 01:00:00,22.0,24.6,60.0,19.0
2017-03-10 02:00:00,22.7,24.6,60.0,19.0
2017-03-10 03:00:00,23.4,24.6,60.0,19.0
2017-03-10 04:00:00,23.0,24.5,75.0,22.0
2017-03-10 05:00:00,24.1,24.5,75.0,22.0
2017-03-10 06:00:00,23.5,24.5,75.0,22.0
2017-03-10 07:00:00,23.2,25.4,85.0,22.0
2017-03-10 08:00:00,23.0,25.4,85.0,22.0
2017-03-10 09:00:00,21.3,25.4,85.0,22.0
2017-03-10 10:00:00,21.5,28.6,85.0,24.0
2017-03-10 11:00:00,21.6,28.6,85.0,24.0
2017-03-10 12:00:00,21.0,28.6,85.0,24.0
2017-03-10 13:00:00,22.3,29.7,95.0,22.0
2017-03-10 14:00:00,22.0,29.7,95.0,22.0
2017-03-10 15:00:00,22.1,29.7,95.0,22.0
2017-03-10 16:00:00,24.3,29.0,95.0,19.0
2017-03-10 17:00:00,24.0,29.0,95.0,19.0
2017-03-10 18:00:00,23.5,29.0,95.0,19.0
2017-03-10 19:00:00,24.4,26.3,80.0,15.0
2017-03-10 20:00:00,25.3,26.3,80.0,15.0
2017-03-10 21:00:00,25.5,26.3,80.0,15.0
2017-03-10 22:00:00,25.9,25.1,85.0,18.0
2017-03-10 23:00:00,25.9,25.1,85.0,18.0
2017-03-11 00:00:00,25.4,25.1,85.0,18.0
2017-03-11 01:00:00,26.3,24.3,50.0,15.0
2017-03-11 02:00:00,26.1,24.3,50.0,15.0
2017-03-11 03:00:00,28.0,24.3,50.0,15.0
2017-03-11 04:00:00,27.9,24.5,75.0,16.0
2017-03-11 05:00:00,27.6,24.5,75.0,16.0
2017-03-11 06:00:00,26.8,24.5,75.0,16.0
2017-03-11 07:00:00,25.8,25.3,95.0,19.0
2017-03-11 08:00:00,24.5,25.3,95.0,19.0
2017-03-11 09:00:00,24.1,25.3,95.0,19.0
2017-03-11 10:00:00,23.3,28.9,100.0,18.0
2017-03-11 11:00:00,24.2,28.9,100.0,18.0
2017-03-11 12:00:00,27.4,28.9,100.0,18.0
2017-03-11 13:00:00,26.5,30.0,105.0,20.0
2017-03-11 14:00:00,28.0,30.0,105.0,20.0
2017-03-11 15:00:00,26.6,30.0,105.0,20.0
2017-03-11 16:00:00,24.6,29.6,120.0,16.0
2017-03-11 17:00:00,24.5,29.6,120.0,16.0
2017-03-11 18:00:00,24.9,29.6,120.0,16.0
2017-03-11 19:00:00,24.4,24.9,125.0,10.0
2017-03-11 20:00:00,25.5,24.9,125.0,10.0
2017-03-11 21:00:00,25.9,24.9,125.0,10.0
2017-03-11 22:00:00,26.3,23.9,100.0,8.0
2017-03-11 23:00:00,26.8,23.9,100.0,8.0
2017-03-12 00:00:00,25.8,23.9,100.0,8.0
2017-03-12 01:00:00,25.9,22.9,355.0,3.0
2017-03-12 02:00:00,27.1,22.9,355.0,3.0
2017-03-12 03:00:00,28.5,22.9,355.0,3.0
2017-03-12 04:00:00,27.3,22.3,55.0,5.0
2017-03-12 05:00:00,27.8,22.3,55.0,5.0
2017-03-12 06:00:00,27.2,22.3,55.0,5.0
2017-03-12 07:00:00,26.4,24.9,105.0,9.0
2017-03-12 08:00:00,23.7,24.9,105.0,9.0
2017-03-12 09:00:00,23.6,24.9,105.0,9.0
2017-03-12 10:00:00,23.5,29.7,105.0,7.0
2017-03-12 11:00:00,21.8,29.7,105.0,7.0
2017-03-12 12:00:00,22.1,29.7,105.0,7.0
2017-03-12 13:00:00,22.7,30.6,180.0,5.0
2017-03-12 14:00:00,23.5,30.6,180.0,5.0
2017-03-12 15:00:00,26.2,30.6,180.0,5.0
2017-03-12 16:00:00,27.5,29.9,220.0,7.0
2017-03-12 17:00:00,27.1,29.9,220.0,7.0
2017-03-12 18:00:00,29.4,29.9,220.0,7.0
2017-03-12 19:00:00,29.1,25.7,255.0,8.0
2017-03-12 20:00:00,30.2,25.7,255.0,8.0
2017-03-12 21:00:00,30.3,25.7,255.0,8.0
2017-03-12 22:00:00,30.9,23.8,300.0,5.0
2017-03-12 23:00:00,30.7,23.8,300.0,5.0
2017-03-13 00:00:00,28.2,23.8,300.0,5.0
2017-03-13 01:00:00,28.4,23.3,305.0,8.0
2017-03-13 02:00:00,31.9,23.3,305.0,8.0
2017-03-13 03:00:00,32.1,23.3,305.0,8.0
2017-03-13 04:00:00,31.0,23.3,305.0,7.0
2017-03-13 05:00:00,31.7,23.3,305.0,7.0
2017-03-13 06:00:00,30.1,23.3,305.0,7.0
2017-03-13 07:00:00,27.4,25.3,265.0,2.0
2017-03-13 08:00:00,28.0,25.3,265.0,2.0
2017-03-13 09:00:00,24.3,25.3,265.0,2.0
2017-03-13 10:00:00,25.9,29.9,255.0,1.0
2017-03-13 11:00:00,26.2,29.9,255.0,1.0
2017-03-13 12:00:00,27.0,29.9,255.0,1.0
2017-03-13 13:00:00,27.3,30.9,215.0,4.0
2017-03-13 14:00:00,30.9,30.9,215.0,4.0
2017-03-13 15:00:00,29.5,30.9,215.0,4.0
